173676	"O julgamento do recurso pelo Tribunal da Relação de Lisboa esteve inicialmente marcado para 26 de Janeiro, mas Ricardo Sá Fernandes, advogado do arguido e apresentador de televisão Carlos Cruz, pediu a alteração da data por se encontrar num outro julgamento em Lousa (caso Rui Pedro), tendo a sessão ficado agendada para hoje, após acordo das partes."	PT-PT
155580	"Em seu comunicado final, o LulzSec revelou ser um grupo de seis hackers que fizeram tudo pela diversão e porque podiam."	PT-BR
173394	"Estas actividades decorrerão de segunda a sexta, entre as 9h00 e as 17h00. O almoço e o lanche são da responsabilidade da empresa Municipal Praia em Movimento."	PT-BR
154679	"Tratamento. Consiste em medidas gerais associadas ou não à ingestão de medicamentos, como redução do peso, exercício físico, parar de fumar, reduzir a ingestão de bebidas alcoólicas e diminuir a ingestão de sal na dieta. Também é muito importante tomar a medicação prescrita pelo médico diariamente, visto que a pressão alta é uma doença crônica e não tem cura, somente controle."	PT-BR
156751	"O plante, com a saída de Faouzi, fica agora mais emagrecido. Rui Vitória diz que até será benéfico: «Ter muitos jogadores no plantel não é sinónimo de maior qualidade, pelo contrário. Com menos jogadores há mais possibilidades de todos jogarem, aumenta a competitividade e a equipa só tem a ganhar.»"	PT-BR
154799	"O ambiente aconchegante combina muita madeira e couro com toalhas impecavelmente brancas e uma bela coleção de vinhos - aliás, a carta está entre as melhores da cidade. O serviço é cordial, discreto e eficiente. Infalível para um grande jantar. Oviedo: Beruti 2.602, Barrio Norte. Tel. (11) 4821-3741. www.oviedoresto.com.ar"	PT-BR
172787	A bolsa portuguesa está em mínimos dos últimos 14 anos mas isso não é motivo para irmos aos saldos. Bem pelo contrário. A tendência continua a ser a principal aliada dos investidores mas parece fazer parte da natureza humana a arte de a contrariar. E isso sai muito caro aos investidores. Este mercado não é para heróis.	PT
155108	"Sem esconder o jogo, o técnico Tite comandou na manhã desta sexta-feira o tradicional treino apronto sem adversário, com os 11 jogadores que deverão entrar em campo diante do Oeste, neste sábado. Quem ganhou a disputa por uma vaga no meio-campo foi Bruno César."	PT-BR
155163	"Tanto o Ministério da Economia, que tinha previsto uma alta de 4,5% do PIB, quanto analistas, que projetaram um crescimento de 4,2%, observaram que a economia do país cresceu em meio à baixa demanda de investimento em toda a economia."	PT-BR
173322	"Ainda na sua nota de apresentação do livro “A Diocese de Angra nas Cartas dos Seus Prelados 1695-1812” , o Padre Hélder Fonseca refere que a colecção do BEA, fundado por D. João Maria do Amaral Pimentel, completa no próximo mês de Setembro 140 anos num registo de contínua publicação."	PT-BR
174739	"Na mesma linha, o país poderá assistir em 2012 a uma quebra nas atividades culturais que recebem apoios públicos, na sequência do anúncio de cortes financeiros que poderão variar entre os 20 e os 38 por cento."	PT-PT
154902	"Muricy ainda tentou mudar o jogo com Tiago Alves no lugar de Diogo. O time continuou pegando na armação, não conseguiu superar a barreira alviverde e saiu de campo com uma derrota contundente."	PT-BR
155214	"A cidade de São Luiz do Paraitinga terá uma programação especial de eventos em julho, com a 11ª Temporada de Inverno."	PT-BR
156422	"Obama e sua família foram aplaudidos ao entrarem na igreja batista de Shilo em um domingo ensolarado na capital norte-americana enquanto o coro cantava a música ""Total Praise""."	PT-BR
155770	"A declaração apresentada pela reportagem destoa profundamente de todos os ofícios, declarações e demais documentos oficiais que são emitidos pela SRI (Secretaria de Relações Institucionais), diz o ministro de Relações Institucionais. ""A SRI não tem nenhum registro em seus arquivos do protocolo de entrada ou saída do documento em questão"", afirmou."	PT-BR
174288	"E, em declarações ao jornal “i”, não tem dúvidas sobre José Guedes, o homem que reclama a autoria dos crimes. “Não merece qualquer credibilidade, pelo menos atendendo ao que descreveu nos jornais. É aldrabice”, garantiu."	PT-PT
156840	"Foi uma experiência incrível. Pela manhã, eu treinei com os outros e foi muito legal, declarou Caio, entusiasmado após a conquista."	PT-BR
174053	"Margarida Almeida indicou a ""promoção da estabilidade do corpo docente"", a ""possível reestruturação da CIF"" e uma ""maior abrangência da legislação de forma a que os alunos com necessidades educativas não permanentes e de aprendizagem não fiquem de fora"" como algumas das recomendações que, acredita, poderão ser ""transversais"" a todos os partidos."	PT-PT
172719	"Dois anos volvidos, um em cada cinco gregos estão desempregados e os números de suicídios ascendem picos de que não há memória"	PT
174263	"A reforma de um médico, por antecipação, ronda os 1.300 euros. Se voltasse ao SNS passaria a ter um contrato de 35 horas semanais e a receber mais 600 euros líquidos."	PT-PT
156454	"Para evitar o escândalo, os pais dos rapazes querem fazer um acordo financeiro com a mãe da garota morta, mas Mija não tem dinheiro para contribuir. E, para piorar tudo, a protagonista é diagnosticada com Alzheimer. O filme explora o conflito interno da personagem, dividida entre o sofrimento gerado pelo caso envolvendo o neto e a busca pela beleza do mundo a sua volta."	PT-BR
154831	"O militar colombiano, que tinha sido capturado por guerrilheiros em 21 de dezembro de 1997, aos 18 anos de idade, foi entregue à senadora colombiana Piedad Córdoba e a integrantes do Comitê Internacional da Cruz Vermelha, que mediaram as negociações entre os rebeldes e o governo."	PT-BR
172611	"A Secretaria Estadual da Educação (SED) foi a última a apresentar o plano, por isso ainda não foi aprovado pelos conselheiros. Para acompanhar a tramitação do processo da SED (RLA 09/00642246) clique aqui."	PT-BR
155713	"Alonso Lara conta que esse não foi o primeiro ataque de onças naquela região. Pescadores de outros acampamentos, segundo ele, também já foram atacados. Ele atribui os constantes ataques das feras a falta de comida no local. “Há três anos haviam, jacarés, capivaras e outros bichos. Agora já não existem e para sobreviver as onças estão atacando os homens”."	PT-BR
156655	"Mas a autocrítica, o autoabuso, o perfeccionismo, o julgamento e a mentalidade restrita continuam."	PT-BR
172541	"Em colaboração com Louis Leakey (1903-1972) e John Napier, identificou, descreveu e deu o nome ao 'Homo habilis', que anunciou num trabalho publicado na revista 'Nature' em 1964, aquele que era o antepassado do 'Homo sapiens sapiens'."	PT-BR
156527	"A produção de gás natural foi de 62 milhões de metros cúbicos por dia, 3,8% superior à do mesmo mês em 2010 e 5,2% inferior ao volume de janeiro de 2010. A soma da produção de petróleo e gás natural ficou em torno de 2,457 milhões barris de óleo equivalente por dia."	PT-BR
156620	"As instalações da misericórdia receberam obras para funcionar como unidade de saúde há cerca de 30 anos. Desde então tem havido pequenas adaptações, mas nunca se conseguiu resolver o problema de muitas pessoas com dificuldades de locomoção terem umas escadas como único acesso ao primeiro andar, onde funcionam consultas e outros serviços. Não se consegue fazer mais adaptações, reconhece Artur Barbosa."	PT-BR
173215	"Sobre a eventual extradição de Duarte Lima para o Brasil, para responder à acusação de homicídio de Rosalina Ribeiro, Raul Soares da Veiga defendeu que a questão não se põe neste caso."	PT-PT
174554	"O executivo da Câmara de Rio Maior aprovou a adjudicação de duas empreitadas relativas a obras na cidade. A primeira é a requalificação da avenida de Portugal, circular urbana da cidade, cujos trabalhos vão caber à empresa Manuel da Conceição Antunes Construção Civil e Obras Públicas, Lda., a troco de 330.112,68 euros mais IVA."	PT-PT
155089	"A transação será paga em dinheiro e soma 606 milhões de libras (US$ 974,93 milhões). O acordo ainda está sujeito à aprovação legal e deve ser concluído no final deste ano."	PT-BR
156430	"O segundo poço da ANP, batizado de Libra, já começou a ser perfurado, a 32 quilômetros a nordeste de Franco, com a plataforma Ocean Clipper, hoje sob contrato com a Petrobrás. As reservas descobertas nos dois poços serão negociadas com a Petrobrás dentro do processo de cessão onerosa, que faz parte da capitalização da companhia."	PT-BR
172956	O deputado madeirense lamentou não ter sido recebido pelo Presidente da República e que os serviços da Casa Civil da Presidência não tenham inclusivamente respondido ao pedido de audiência.	PT-BR
174433	"Numa partida que teve a duração de cerca de 60 minutos (30 em cada parte), o Rio Ave chegou a intervalo a vencer por 1-0 fruto de um golo de Tarantini."	PT-PT
154576	"Flávio foi expulso na vitória do Grêmio-SP sobre o Santos, após dar um soco em um adversário. De acordo com o relato do árbitro Marcelo Aparecido de Souza, o jogador ainda dirigiu-se a ele de forma desrespeitosa. Segundo o clube, há discrepância entre os fatos relatados pelo árbitro e as imagens utilizadas como prova de vídeo"	PT-BR
173160	"Danos psicológicos como consequência do sofrimento provocado pela diminuição dos rendimentos, da perda de respeito próprio e ""da depressão associada a estar dependente e sentir-se rejeitado e improdutivo"";"	PT-BR
154804	"Uma das entidades participantes do projeto é a delegacia de Polícia Federal. Segundo o delegado, Marcio Mamede a instituição doou 50 mudas para serem plantadas as margens do rio, e assim compensar o gás carbono lançado no ar. Mamed disse ainda que ontem foi lançado em nível nacional um programa denominado ?Carbono Neutro?, com objetivo de diminuir o gás carbono lança na atmosfera diariamente pelas viaturas da Polícia Federal."	PT-BR
156776	"Já nos próximos dias deve ter início as obras da Arena Multiuso, em Tubarão. A construção que possibilitará a realização de eventos esportivos e culturais pode ser concluída em oito meses, segundo previsão da empreiteira Viseu, vencedora da licitação."	PT-BR
156556	"Uma doação de um empresário nipo-brasileiro permitiu à embaixada do Brasil no Japão começar hoje a retirada de brasileiros que moram em Fukushima, a 240 quilômetros de Tóquio, onde uma usina nuclear atingida pelo terremoto está em colapso e vaza material radioativo."	PT-BR
174064	"Também na posição avançada joga Andreia Norton, 15 anos, a 'benjamim' da equipa, que não esconde a ansiedade e nervosismo pela ida à fase final do Europeu."	PT-PT
155263	"A razão se dá pelo fato de o Estado do Acre estar localizado na borda da Placa de Naz-ca, que passa embaixo da Placa Sul-americana, formando as Cordilheiras dos Andes."	PT-BR
154886	"Domingo, na ?Folha? e ?Globo?, o Elio Gaspari excedeu em sutileza:"	PT-BR
156294	"Zona Oeste: Cinesystem Bangu Shopping 4: (dub.) 16h35 (exceto 5ª), 19h15 (exceto 5ª); 5ª, às 19h35."	PT-BR
172963	"Em Logroño, os espanhóis mantiveram o seu trajecto 100% vitorioso, ao golearem o Liechtenstein por 6-0, com tentos de Álvaro Negredo (34 e 37 minutos), Xavi Hernandez (44), Sérgio Ramos (52) e David Villa (60 e 79)."	PT
154705	"Devido às reclamações, na quinta-feira (20), a Secretaria de Meio Ambiente esteve no local e constatou os problemas, multou os responsáveis, que já haviam sido notificados pelas irregularidades, e trancou a saída dos canos. No entanto, a obra não durou muito, pois assim que a equipe da secretaria deixou a rua, os moradores da Marechal Floriano arrancaram o cimento colocado para conter o esgoto."	PT-BR
174416	"Um casal de turistas estrangeiro foi, ontem à tarde, vítima de roubo por esticão no santuário do Bom Jesus, em Braga."	PT
154569	"Para encarar essa sequência na mesma semana, o Dragão já iniciou a preparação com um treinamento tático, na segunda-feira e outra atividade nesta terça-feira."	PT-BR
155229	"O número é necessário, diz, para “permitir o estabelecimento de uma escala”. “Não são todos que atuam ao mesmo tempo.”"	PT-BR
173023	"Entre 10 e 15 mil milhões de dólares suplementares (o que corresponde a cerca de 10 a 15 dólares por pessoa no mundo dos países com altos rendimentos), que elevariam a ajuda total a aproximadamente 40.000 milhões de dólares por ano, permitiriam progressos ainda maiores nos próximos anos. Os Objectivos de Desenvolvimento do Milénio para a saúde poderiam mesmo ser atingidos em muitos dos países mais pobres do mundo."	PT-PT
154459	"O Ceará foi surpreendido com a notícia da aposentadoria do meia Belletti, uma das grandes contratações do Vovô para a temporada. O veterano de 35 anos foi apresentado com pompa de craque no último dia 15, mas anunciou a aposentadoria após fazer apenas um treinamento com o elenco. Belletti não chegou a atuar pelo time cearense."	PT-BR
172970	"Não posso saber coisas pelos jornais, afirma ao CM a responsável, que está a ""avaliar quais os princípios sobre sigilo nestes processos"". ""Acho complicado os inspectores poderem falar de um processo que está a decorrer"", acrescenta."	PT-BR
172879	"Está ao rubro a luta pela contratação de André André. O médio do Varzim, filho do antigo internacional André, campeão europeu pelo FC Porto, mantém contactos adiantados com o Nacional da Madeira que, como Record adiantou, espera ter o jogador como reforço até 2016."	PT-PT
173911	"A Secretaria de Estado do Turismo admitiu hoje a extinção do programa de promoção turística Allgarve, embora a questão ainda esteja em análise, disse à Lusa fonte do gabinete."	PT-PT
174673	"Na China, tanto é utilizado como oráculo divinatório como livro de sabedoria, estudado por religiosos, eruditos e praticantes da filosofia de vida taoista."	PT
155777	"Se fizermos um levantamento dos gols que o Brasil fez desde que assumi, o André Santos deve ser o jogador que mais participou de assistências finais dos gols da Seleção. Quatro assistências, lembrou Mano. ""Podemos melhorar, podemos chegar mais vezes, sendo que isso seja positivo. Não ainda ir muitas vezes e tomar bola nas costas. Tem que dosar isso, e conseguimos fazer melhor ontem"", disse."	PT-BR
174853	"As centrais cuja produção energética se baseia em tecnologia solar foto voltaica de concentração - terão capacidade para produzir 30 mil megawats (MW), o suficiente para o consumo de uma cidade algarvia de média dimensão, como Loulé."	PT-PT
172490	"Ele foi descoberto ao tentar oferecê-la a Folger Shakespeare Library de Washington (EUA), um dos principais centros de pesquisa sobre o dramaturgo britânico William Shakespeare (1564-1616)."	PT-BR
155493	"O ministério transferiu a decisão sobre a saída do presidente da Valec, José Francisco das Neves, ao conselho de administração da empresa estatal."	PT-BR
155443	"Com apenas dez minutos, ""Hércules"" (1962-1965) marca a estreia do diretor por trás das câmeras."	PT-BR
174367	"R – Sim, soubemos que na última temporada havia uma média de 28 mil pessoas no estádio, ao contrário das 14 mil na época da descida..."	PT-PT
173364	"As receitas da empresa subiram 12% para 6,47 mil milhões de euros, de acordo com informações divulgadas pela Nike, citada pela ?BBC News?."	PT
155392	"A Câmara decidiu hoje acelerar a posse de deputados ''ficha suja''. Parlamentares que tinham sido barrados pela Lei da Ficha Limpa e que conseguirem decisões judiciais determinando suas posses não terão mais de aguardar um processo interno na Câmara para assumir o mandato. Com base nisso, quatro parlamentares serão chamados a tomar posse imediatamente."	PT-BR
174081	"A GNR de Alpiarça apreendeu dois brincos e um fio de ouro, que se presume terem sido roubados, pelo método de esticão, por quatro indivíduos, dois do sexo masculino e dois feminino, que foram também identificados."	PT-BR
155675	"Um dos principais nomes cotados, o senador Blairo Maggi, está avaliando a possibilidade de assumir a pasta, em vista da atividade empresarial que exerce. Ele tem grandes empresas ligadas à produção da soja e está considerando se existe compatibilidade do cargo com a disponibilidade de tempo e aspectos jurídicos. Da reunião de cúpula participaram também deputados e senadores do PR e o ex-ministro Nascimento."	PT-BR
154465	"Para quem supõe que Lula, com todo seu carisma e capital eleitoral, tinha controle da equipe, é bom recordar os imprevistos que marcaram seus primeiros passos. O ministro de Ciência e Tecnologia, Roberto Amaral, já no dia 4 de janeiro afirmava - para surpresa do Planalto - que o Brasil deveria dominar a tecnologia da bomba nuclear. Negar tudo e bater em retirada foi um trabalho delicado."	PT-BR
155427	"Isso realmente enfatiza novamente que o Estado não entendeu de fato uma iota do que isso significou para 165.000 crianças que estiveram em 216 instituições, afirmou a sobrevivente Christine Buckley."	PT-BR
172544	"«É evidente que temos que perceber os alemães se queremos evoluir para eurobonds e manter o euro temos que aceitar temos que compreender a lógica alemã de querer que os vários países tenham as finanças públicas sob controlo», indicou Mira Amaral."	PT-PT
156712	"Árvores genealógicas, montadas com ajuda de seus parentes em Gabrovo, foram publicadas na imprensa. A própria prefeitura ordenou uma busca dos seus antepassados ao saber que alguns deles viviam nas montanhas da região central do país. Uma das primas de segunda geração de Dilma, Albena Miteva, admitiu ao Estado que pouco havia ouvido sobre ela, durante anos. ""Sabia que tínhamos familia no Brasil. Mas nada além disso""."	PT-BR
155534	"Também me recordo do Mercado Municipal, principalmente do bebedouro, no qual os cavalos disputavam água fresca enquanto seus donos faziam a compra do mês nos armazéns."	PT-BR
156317	"Barra: UCI New York 5: 14h. Cinemark Downtown 1: 12h30, 17h25. Arredores: Cinemaxx Mercado Estação 3: 14h30, 18h50. 2ª não haverá sessões. Cine Show Teresópolis 2: 14h (sáb. e dom.), 18h50. Cine Show Nova Friburgo 3: 14h (sáb. e dom.), 18h50."	PT-BR
154879	"“Não concordava com a existência da coordenação, que não tinha uma atribuição fixa e só existia no papel”, afirmou Agra. Segundo o advogado, a decisão de deixar a coordenação não se deve a reclamações envolvendo o mais recente exame da ordem, realizado no início do mês."	PT-BR
156155	"5) Naked Sea é um filme que reunirá milhões de pessoas nuas em lugares públicos como sempre faz o artista Spencer Tunick. O projeto é liderado por Ari Fruchter e pretendia arrecadar US$ 60.000, mas acabou juntando US$ 116.270 de 706 pessoas."	PT-BR
173486	"Visivelmente satisfeito com a presença dos agentes promotores do festival, o edil felgueirense, Inácio Ribeiro realçou o aspeto económico do calçado e incentivou os galegos a visitar Felgueiras: ?Somos imbatíveis na arte de bem receber. Temos promovido eventos que estão a ganhar cada vez mais visibilidade, porque os felgueirenses são um povo acolhedor e este festival tem demonstrado e consolidado isso.?"	PT-BR
156917	"O documento final do encontro não indica números sobre o aumento da produção. No acordo, o grupo defende o aumento dos investimentos e de transferência de tecnologias aos países em desenvolvimento."	PT-BR
156750	"Ainda estou totalmente estarrecido, disse à Folha Reginho, como é conhecido o autor de ""Minha Mulher Não Deixa Não"". É o hit do verão 2011, mesmo que rádio e TV tenham demorado a detectar o furacão que a música provocava no mundo digital."	PT-BR
155878	"A Vale prevê ainda uma segunda fase, prevista para 2017, com a elevação da produção para 4,3 milhões de toneladas por ano."	PT-BR
172828	"Sob o lema ""99% grátis"", o festival propõe também cinco ""laboratórios de cidadania"" para colocar os cidadãos e visitantes do Porto a pensar o futuro de forma dinâmica, artística e criativa."	PT
154486	"Isso não significa, porém, que a seleção seja composta por filmes essencialmente políticos. Há espaço para o riso e para o romance nessa produção que, não raro, tem de driblar a censura com metáforas ou, simplesmente, jamais estreia nas salas locais."	PT-BR
173142	"- em Espanha cantam-se os Villancicos, a 6 de janeiro, no Dia de Reis, geralmente acompanhados"	PT-BR
173558	"Adalberto Carrilho (BE) admitiu que contra a força não há resistência, não conseguiremos alterar esta decisão do Governo. Acabou por propor a realização de uma grande manifestação que faça cair este Governo, caso contrário o Governo pisa-nos todos os dias."	PT-BR
155337	"A Comissão solicitou uma maior investigação após receber o estudo apresentado nesta terça-feira em Lyon (França) por uma equipe de cientistas da Agência Internacional para a Pesquisa sobre o Câncer (Iarc, na sigla em inglês) - que faz parte da OMS -, no qual foi apontado um possível vínculo entre o câncer e o uso de celulares."	PT-BR
173314	"A prova escolar deverá ser sempre efetuada através da Segurança Social Direta (www.seg-social.pt), não sendo necessário nenhum documento, apenas o preenchimento do formulário."	PT-BR
155400	"Com a finalidade de garantir o pagamento do precatório da ação do salário mínimo dos técnicos administrativos da educação, o Sintero ingressou na Justiça com pedido de seqüestro dos valores nas contas do governo do Estado."	PT-BR
172591	"Na resposta, Aníbal Pires, do PCP, criticou a ?direita cavernosa e fossilizada?, recordando que a gravidez precoce é um problema nos Açores."	PT-BR
156736	A participação nestas actividades é gratuita e não requer inscrição.	PT-BR
173608	24 de Agosto - Karaoke promovido pela Tasquinha do Lourenço das 21h à 1h00	PT-BR
155077	"A expansão na transferência de renda foi determinada por Paulo Alexandre com o aval do governador Geraldo Alckmin, que colocou a redução dos indicadores de pobreza no Estado entre as suas metas de governo. Ainda neste semestre, novas ações na área social deverão ser implantadas pela Secretaria de Desenvolvimento Social, como o Mapa do Desenvolvimento Social. A iniciativa prevê um amplo diagnóstico das áreas vulneráveis nos 645 municípios paulistas."	PT-BR
156251	"Stuart estava se preparando para um festival. Todos os caras estavam emagrecendo para a turnê. Tem várias dietas que dizem que é melhor tomar uma dose de vodca do que meia cerveja, por que tem menos calorias. Stuart tomou muito e foi isso o que o matou, disse a viúva."	PT-BR
156651	"Nota oficial da Arezzo diz que a empresa ""entende e respeita as opiniões e manifestações contrárias ao uso de peles exóticas na confecção de produtos de vestuário e acessórios""."	PT-BR
173739	O preço da entrada é de sete euros e os possíveis lucros revertem a favor da reconstrução da Igreja Paroquial.	PT-PT
173428	"5.º Fernando Alonso (Espanha/Ferrari), a 13.411 seg"	PT-PT
156406	"A multa para os veículos flagrados realizando transporte de passageiros sem autorização é de R$ 2.018,30, além das despesas com diária e liberação do depósito público."	PT-BR
172507	"A mostra termina dia 8 de dezembro (18:00, LAC), com a apresentação de duas curtas-metragens, «Uma ciência encantada», de Chico Sales, e «Oferenda», de Ana Bárbara Ramos."	PT-BR
173192	"De salientar que esta é a primeira subida dos combustíveis desde 16 de Abril. Desde essa altura, a gasolina já desvalorizou 16,5 cêntimos, enquanto o gasóleo recuou cerca de 11 cêntimos nos postos de abastecimento nacionais."	PT-PT
156467	"Em 93, com a morte de Otto Lara Resende, que fazia a coluna do Rio, fui convidado por Janio de Freitas a ocupar o lugar e o espaço da página 2 e, mais tarde, com a morte de Antônio Callado, ocupei o seu lugar na Ilustrada."	PT-BR
155183	"O tenente-comandante da Otan (Organização do Tratado do Atlântico Norte) Alexandre Fernandes afirmou que o navio de guerra português NRP Corte-Real recebeu, antes do amanhecer, uma chamada de socorro do Irene E.M., que tem bandeira de São Vicente e Granadinas, enquanto o navio estava no golfo de Áden."	PT-BR
174804	"Domingo, 22 de Janeiro – Café e uma bebida espirituosa por três euros."	PT-BR
155274	"Do total de R$ 656,5 bilhões previstos para o programa, já foram executados, incluindo os gastos públicos e privados, R$ 463,9 bilhões, ou 70,7%. Neste ano, do orçamento público de R$ 21,4 bilhões, R$ 6,8 bilhões já foram pagos."	PT-BR
172694	"Faro vai ser a segunda cidade portuguesa a acolher, nos dias 18 e 19 de maio, o evento «mf24 Meu Futuro em 24 Horas», que nasceu através de um desafio lançado por Manuel Forjaz, no programa «Prós e Contras», da RTP."	PT-PT
154821	"Também estarão entre os réus Marcelino Blaustein, Orosco Ernesto, Arguello Adrian Rezett Valentin Fortunato, José Aldo Sagasti Hector Carlos Cerutti, Jorge Mario Larrea e Francisco Hector Bicarelli."	PT-BR
154603	"Mais informações na Coordenadoria Especial de Cidadania, localizada na Avenida Nove de Julho, 185, Fórum Cidadania, sala 05, 07 ou 09, telefones: 4414-2150 ou 4414-2075 , e no CCTI das 13h30 às 17h no pelo telefone: 4402-2142 (CCTI) ou nos Grupos de Idosos."	PT-BR
172481	"A nova ponte vai substituir a atual que só será demolida após a conclusão da obra , e terá uma faixa de sentido alternado para circulação automóvel, uma para bicicletas e outra para circulação pedonal."	PT
172471	"‘Incompatibilidade’. Em julho de 2010, quando convocado para coordenar a campanha de Dilma à Presidência, Palocci alterou o contrato social da Projeto, ""tendo em vista a incompatibilidade"", explica nos esclarecimentos prestados à PGR."	PT-PT
173346	"Tenho pena de não poder assistir este ano às festas, que prometem muito, mas vou partir a 9 de Agosto, regressando a 30, para a Califórnia onde vou visitar familiares e amigos, e participar noutra grande festa – Assunção – em Turlock, para o lançamento do meu livro “Adelino Toledo – Uma Voz na Diáspora”."	PT-PT
155097	"Em janeiro, por lei federal e pelo teto do STF, Kassab poderia ter elevado os vencimentos para esse patamar, mas abriu mão do acréscimo. Na época, porém, ressaltou ser justo um projeto com aumento para os secretários, cujos vencimentos estariam defasados em relação ao mercado."	PT-BR
